ReviewID,EmployeeID,ReviewDate,PerformanceScore,PerformanceRating
REV00184758,EMP0069420,2024-12-31,4.0,4
REV00184759,EMP0069420,2025-12-31,3.9,3
REV00184760,EMP0069421,2025-12-31,4.3,4
REV00184761,EMP0069422,2023-12-31,3.4,3
REV00184762,EMP0069422,2024-12-31,3.7,3
REV00184763,EMP0069422,2025-12-31,3.9,3
REV00184764,EMP0069423,2023-12-31,4.3,4
REV00184765,EMP0069423,2024-12-31,4.0,4
REV00184766,EMP0069423,2025-12-31,4.3,4
REV00184767,EMP0069424,2023-12-31,4.9,4
REV00184768,EMP0069424,2024-12-31,4.6,4
REV00184769,EMP0069424,2025-12-31,4.6,4
REV00184770,EMP0069425,2023-12-31,4.9,4
REV00184771,EMP0069425,2024-12-31,5.0,4
REV00184772,EMP0069425,2025-12-31,4.8,4
REV00184773,EMP0069427,2023-12-31,4.2,4
REV00184774,EMP0069427,2024-12-31,4.4,4
REV00184775,EMP0069427,2025-12-31,4.3,4
REV00184776,EMP0069428,2023-12-31,4.3,4
REV00184777,EMP0069428,2024-12-31,4.4,4
REV00184778,EMP0069428,2025-12-31,4.8,4
REV00184779,EMP0069429,2023-12-31,5.0,4
REV00184780,EMP0069429,2024-12-31,4.7,4
REV00184781,EMP0069429,2025-12-31,5.0,4
REV00184782,EMP0069430,2025-12-31,4.3,4
REV00184783,EMP0069431,2023-12-31,4.3,4
REV00184784,EMP0069431,2024-12-31,4.7,4
REV00184785,EMP0069431,2025-12-31,4.4,4
REV00184786,EMP0069432,2023-12-31,3.9,3
REV00184787,EMP0069432,2024-12-31,4.0,4
REV00184788,EMP0069432,2025-12-31,4.1,4
REV00184789,EMP0069433,2023-12-31,4.3,4
REV00184790,EMP0069433,2024-12-31,3.8,3
REV00184791,EMP0069433,2025-12-31,4.3,4
REV00184792,EMP0069434,2024-12-31,3.9,3
REV00184793,EMP0069434,2025-12-31,4.2,4
REV00184794,EMP0069435,2024-12-31,5.0,4
REV00184795,EMP0069435,2025-12-31,5.0,4
REV00184796,EMP0069436,2023-12-31,4.2,4
REV00184797,EMP0069436,2024-12-31,4.1,4
REV00184798,EMP0069436,2025-12-31,3.9,3
REV00184799,EMP0069437,2023-12-31,5.0,4
REV00184800,EMP0069437,2024-12-31,4.6,4
REV00184801,EMP0069437,2025-12-31,4.7,4
REV00184802,EMP0069438,2023-12-31,4.4,4
REV00184803,EMP0069438,2024-12-31,4.9,4
REV00184804,EMP0069438,2025-12-31,5.0,4
REV00184805,EMP0069439,2023-12-31,4.0,4
REV00184806,EMP0069439,2024-12-31,4.4,4
REV00184807,EMP0069439,2025-12-31,4.3,4
REV00184808,EMP0069440,2023-12-31,4.3,4
REV00184809,EMP0069440,2024-12-31,4.7,4
REV00184810,EMP0069440,2025-12-31,4.9,4
REV00184811,EMP0069442,2023-12-31,4.3,4
REV00184812,EMP0069442,2024-12-31,4.5,4
REV00184813,EMP0069442,2025-12-31,4.7,4
REV00184814,EMP0069443,2023-12-31,4.8,4
REV00184815,EMP0069443,2024-12-31,4.7,4
REV00184816,EMP0069443,2025-12-31,4.8,4
REV00184817,EMP0069444,2023-12-31,3.8,3
REV00184818,EMP0069444,2024-12-31,3.4,3
REV00184819,EMP0069444,2025-12-31,3.1,3
REV00184820,EMP0069445,2023-12-31,4.1,4
REV00184821,EMP0069445,2024-12-31,4.6,4
REV00184822,EMP0069445,2025-12-31,5.0,4
REV00184823,EMP0069446,2024-12-31,3.6,3
REV00184824,EMP0069446,2025-12-31,4.1,4
REV00184825,EMP0069447,2023-12-31,4.5,4
REV00184826,EMP0069447,2024-12-31,4.7,4
REV00184827,EMP0069447,2025-12-31,4.3,4
REV00184828,EMP0069448,2023-12-31,4.5,4
REV00184829,EMP0069448,2024-12-31,4.6,4
REV00184830,EMP0069448,2025-12-31,4.4,4
REV00184831,EMP0069449,2023-12-31,4.3,4
REV00184832,EMP0069449,2024-12-31,4.5,4
REV00184833,EMP0069449,2025-12-31,4.5,4
REV00184834,EMP0069450,2023-12-31,3.7,3
REV00184835,EMP0069450,2024-12-31,3.8,3
REV00184836,EMP0069450,2025-12-31,3.3,3
REV00184837,EMP0069451,2023-12-31,4.5,4
REV00184838,EMP0069451,2024-12-31,4.5,4
REV00184839,EMP0069451,2025-12-31,4.1,4
REV00184840,EMP0069452,2024-12-31,3.7,3
REV00184841,EMP0069452,2025-12-31,3.8,3
REV00184842,EMP0069453,2023-12-31,3.5,3
REV00184843,EMP0069453,2024-12-31,3.0,3
REV00184844,EMP0069453,2025-12-31,3.4,3
REV00184845,EMP0069454,2025-12-31,3.8,3
REV00184846,EMP0069455,2023-12-31,4.8,4
REV00184847,EMP0069455,2024-12-31,5.0,4
REV00184848,EMP0069455,2025-12-31,5.0,4
REV00184849,EMP0069456,2023-12-31,4.5,4
REV00184850,EMP0069456,2024-12-31,4.8,4
REV00184851,EMP0069456,2025-12-31,4.9,4
REV00184852,EMP0069457,2023-12-31,4.2,4
REV00184853,EMP0069457,2024-12-31,4.5,4
REV00184854,EMP0069457,2025-12-31,4.5,4
REV00184855,EMP0069458,2024-12-31,4.2,4
REV00184856,EMP0069458,2025-12-31,4.5,4
REV00184857,EMP0069459,2025-12-31,4.2,4
REV00184858,EMP0069460,2023-12-31,4.3,4
REV00184859,EMP0069460,2024-12-31,4.6,4
REV00184860,EMP0069460,2025-12-31,4.2,4
REV00184861,EMP0069461,2023-12-31,4.3,4
REV00184862,EMP0069461,2024-12-31,4.2,4
REV00184863,EMP0069461,2025-12-31,4.7,4
REV00184864,EMP0069462,2023-12-31,3.6,3
REV00184865,EMP0069462,2024-12-31,3.8,3
REV00184866,EMP0069462,2025-12-31,3.5,3
REV00184867,EMP0069463,2023-12-31,4.7,4
REV00184868,EMP0069463,2024-12-31,4.3,4
REV00184869,EMP0069463,2025-12-31,4.4,4
REV00184870,EMP0069464,2023-12-31,3.9,3
REV00184871,EMP0069464,2024-12-31,4.2,4
REV00184872,EMP0069464,2025-12-31,4.6,4
REV00184873,EMP0069465,2023-12-31,3.8,3
REV00184874,EMP0069465,2024-12-31,3.3,3
REV00184875,EMP0069465,2025-12-31,3.5,3
REV00184876,EMP0069466,2025-12-31,4.3,4
REV00184877,EMP0069467,2023-12-31,4.1,4
REV00184878,EMP0069467,2024-12-31,4.1,4
REV00184879,EMP0069467,2025-12-31,4.3,4
REV00184880,EMP0069468,2023-12-31,3.4,3
REV00184881,EMP0069468,2024-12-31,2.9,2
REV00184882,EMP0069468,2025-12-31,3.3,3
REV00184883,EMP0069469,2023-12-31,3.6,3
REV00184884,EMP0069469,2024-12-31,4.0,4
REV00184885,EMP0069469,2025-12-31,3.8,3
REV00184886,EMP0069470,2024-12-31,3.8,3
REV00184887,EMP0069470,2025-12-31,4.2,4
REV00184888,EMP0069471,2023-12-31,3.6,3
REV00184889,EMP0069471,2024-12-31,3.1,3
REV00184890,EMP0069471,2025-12-31,3.3,3
REV00184891,EMP0069472,2023-12-31,3.5,3
REV00184892,EMP0069472,2024-12-31,3.9,3
REV00184893,EMP0069472,2025-12-31,4.0,4
REV00184894,EMP0069473,2024-12-31,4.3,4
REV00184895,EMP0069473,2025-12-31,4.4,4
REV00184896,EMP0069474,2023-12-31,3.8,3
REV00184897,EMP0069474,2024-12-31,3.8,3
REV00184898,EMP0069474,2025-12-31,4.0,4
REV00184899,EMP0069475,2023-12-31,4.6,4
REV00184900,EMP0069475,2024-12-31,4.2,4
REV00184901,EMP0069475,2025-12-31,4.3,4
REV00184902,EMP0069476,2023-12-31,4.9,4
REV00184903,EMP0069476,2024-12-31,4.8,4
REV00184904,EMP0069476,2025-12-31,5.0,4
REV00184905,EMP0069477,2023-12-31,3.6,3
REV00184906,EMP0069477,2024-12-31,3.3,3
REV00184907,EMP0069477,2025-12-31,3.3,3
REV00184908,EMP0069478,2023-12-31,4.8,4
REV00184909,EMP0069478,2024-12-31,4.5,4
REV00184910,EMP0069478,2025-12-31,4.0,4
REV00184911,EMP0069479,2023-12-31,3.5,3
REV00184912,EMP0069479,2024-12-31,3.7,3
REV00184913,EMP0069479,2025-12-31,4.2,4
REV00184914,EMP0069480,2023-12-31,4.0,4
REV00184915,EMP0069480,2024-12-31,4.0,4
REV00184916,EMP0069480,2025-12-31,4.0,4
REV00184917,EMP0069481,2023-12-31,3.6,3
REV00184918,EMP0069481,2024-12-31,3.7,3
REV00184919,EMP0069481,2025-12-31,4.1,4
REV00184920,EMP0069482,2023-12-31,3.8,3
REV00184921,EMP0069482,2024-12-31,3.8,3
REV00184922,EMP0069482,2025-12-31,3.3,3
REV00184923,EMP0069483,2023-12-31,3.6,3
REV00184924,EMP0069483,2024-12-31,3.2,3
REV00184925,EMP0069483,2025-12-31,3.0,3
REV00184926,EMP0069484,2023-12-31,4.3,4
REV00184927,EMP0069484,2024-12-31,3.9,3
REV00184928,EMP0069484,2025-12-31,3.7,3
REV00184929,EMP0069485,2023-12-31,5.0,4
REV00184930,EMP0069485,2024-12-31,5.0,4
REV00184931,EMP0069485,2025-12-31,4.8,4
REV00184932,EMP0069486,2023-12-31,4.1,4
REV00184933,EMP0069486,2024-12-31,4.0,4
REV00184934,EMP0069486,2025-12-31,3.6,3
REV00184935,EMP0069487,2023-12-31,3.9,3
REV00184936,EMP0069487,2024-12-31,3.8,3
REV00184937,EMP0069487,2025-12-31,4.2,4
REV00184938,EMP0069488,2023-12-31,4.4,4
REV00184939,EMP0069488,2024-12-31,4.8,4
REV00184940,EMP0069488,2025-12-31,4.3,4
REV00184941,EMP0069489,2023-12-31,4.1,4
REV00184942,EMP0069489,2024-12-31,4.1,4
REV00184943,EMP0069489,2025-12-31,4.4,4
REV00184944,EMP0069490,2023-12-31,4.7,4
REV00184945,EMP0069490,2024-12-31,4.8,4
REV00184946,EMP0069490,2025-12-31,4.7,4
REV00184947,EMP0069491,2025-12-31,3.8,3
REV00184948,EMP0069492,2023-12-31,4.4,4
REV00184949,EMP0069492,2024-12-31,4.0,4
REV00184950,EMP0069492,2025-12-31,4.2,4
REV00184951,EMP0069493,2023-12-31,4.1,4
REV00184952,EMP0069493,2024-12-31,3.7,3
REV00184953,EMP0069493,2025-12-31,4.2,4
REV00184954,EMP0069494,2023-12-31,3.9,3
REV00184955,EMP0069494,2024-12-31,4.3,4
REV00184956,EMP0069494,2025-12-31,4.0,4
REV00184957,EMP0069495,2023-12-31,4.2,4
REV00184958,EMP0069495,2024-12-31,4.4,4
REV00184959,EMP0069495,2025-12-31,4.2,4
REV00184960,EMP0069496,2023-12-31,3.9,3
REV00184961,EMP0069496,2024-12-31,3.5,3
REV00184962,EMP0069496,2025-12-31,3.7,3
REV00184963,EMP0069497,2024-12-31,4.0,4
REV00184964,EMP0069497,2025-12-31,3.8,3
REV00184965,EMP0069498,2023-12-31,4.4,4
REV00184966,EMP0069498,2024-12-31,4.6,4
REV00184967,EMP0069498,2025-12-31,4.6,4
REV00184968,EMP0069499,2024-12-31,5.0,4
REV00184969,EMP0069499,2025-12-31,5.0,4
REV00184970,EMP0069500,2023-12-31,3.9,3
REV00184971,EMP0069500,2024-12-31,3.8,3
REV00184972,EMP0069500,2025-12-31,3.8,3
REV00184973,EMP0069501,2023-12-31,4.1,4
REV00184974,EMP0069501,2024-12-31,3.9,3
REV00184975,EMP0069501,2025-12-31,3.8,3
REV00184976,EMP0069502,2024-12-31,3.8,3
REV00184977,EMP0069502,2025-12-31,3.8,3
REV00184978,EMP0069503,2023-12-31,4.8,4
REV00184979,EMP0069503,2024-12-31,4.6,4
REV00184980,EMP0069503,2025-12-31,4.3,4
REV00184981,EMP0069504,2023-12-31,4.9,4
REV00184982,EMP0069504,2024-12-31,5.0,4
REV00184983,EMP0069504,2025-12-31,4.6,4
REV00184984,EMP0069505,2025-12-31,4.0,4
REV00184985,EMP0069506,2023-12-31,3.6,3
REV00184986,EMP0069506,2024-12-31,3.5,3
REV00184987,EMP0069506,2025-12-31,3.9,3
REV00184988,EMP0069507,2023-12-31,3.7,3
REV00184989,EMP0069507,2024-12-31,3.2,3
REV00184990,EMP0069507,2025-12-31,3.7,3
REV00184991,EMP0069509,2023-12-31,4.7,4
REV00184992,EMP0069509,2024-12-31,4.9,4
REV00184993,EMP0069509,2025-12-31,4.5,4
REV00184994,EMP0069510,2023-12-31,3.8,3
REV00184995,EMP0069510,2024-12-31,4.1,4
REV00184996,EMP0069510,2025-12-31,4.3,4
REV00184997,EMP0069511,2023-12-31,4.4,4
REV00184998,EMP0069511,2024-12-31,4.6,4
REV00184999,EMP0069511,2025-12-31,5.0,4
REV00185000,EMP0069512,2023-12-31,3.6,3
REV00185001,EMP0069512,2024-12-31,3.3,3
REV00185002,EMP0069512,2025-12-31,2.8,2
REV00185003,EMP0069513,2023-12-31,4.2,4
REV00185004,EMP0069513,2024-12-31,4.2,4
REV00185005,EMP0069513,2025-12-31,4.1,4
REV00185006,EMP0069514,2023-12-31,3.5,3
REV00185007,EMP0069514,2024-12-31,3.7,3
REV00185008,EMP0069514,2025-12-31,4.2,4
REV00185009,EMP0069515,2025-12-31,3.6,3
REV00185010,EMP0069516,2023-12-31,3.9,3
REV00185011,EMP0069516,2024-12-31,4.3,4
REV00185012,EMP0069516,2025-12-31,4.0,4
REV00185013,EMP0069517,2024-12-31,4.5,4
REV00185014,EMP0069517,2025-12-31,4.1,4
REV00185015,EMP0069518,2023-12-31,4.2,4
REV00185016,EMP0069518,2024-12-31,3.7,3
REV00185017,EMP0069518,2025-12-31,4.0,4
REV00185018,EMP0069519,2023-12-31,3.6,3
REV00185019,EMP0069519,2024-12-31,3.1,3
REV00185020,EMP0069519,2025-12-31,3.0,3
REV00185021,EMP0069520,2024-12-31,3.8,3
REV00185022,EMP0069520,2025-12-31,3.9,3
REV00185023,EMP0069521,2023-12-31,4.0,4
REV00185024,EMP0069521,2024-12-31,4.1,4
REV00185025,EMP0069521,2025-12-31,3.7,3
REV00185026,EMP0069522,2023-12-31,4.1,4
REV00185027,EMP0069522,2024-12-31,3.7,3
REV00185028,EMP0069522,2025-12-31,3.8,3
REV00185029,EMP0069523,2023-12-31,3.5,3
REV00185030,EMP0069523,2024-12-31,3.5,3
REV00185031,EMP0069523,2025-12-31,3.8,3
REV00185032,EMP0069524,2023-12-31,3.6,3
REV00185033,EMP0069524,2024-12-31,3.8,3
REV00185034,EMP0069524,2025-12-31,4.1,4
REV00185035,EMP0069525,2023-12-31,4.0,4
REV00185036,EMP0069525,2024-12-31,3.8,3
REV00185037,EMP0069525,2025-12-31,3.9,3
REV00185038,EMP0069526,2023-12-31,4.3,4
REV00185039,EMP0069526,2024-12-31,4.2,4
REV00185040,EMP0069526,2025-12-31,4.2,4
REV00185041,EMP0069527,2023-12-31,3.8,3
REV00185042,EMP0069527,2024-12-31,3.6,3
REV00185043,EMP0069527,2025-12-31,3.3,3
REV00185044,EMP0069528,2025-12-31,4.4,4
REV00185045,EMP0069529,2023-12-31,4.0,4
REV00185046,EMP0069529,2024-12-31,3.9,3
REV00185047,EMP0069529,2025-12-31,4.2,4
REV00185048,EMP0069530,2023-12-31,4.3,4
REV00185049,EMP0069530,2024-12-31,4.3,4
REV00185050,EMP0069530,2025-12-31,4.8,4
REV00185051,EMP0069531,2024-12-31,4.2,4
REV00185052,EMP0069531,2025-12-31,3.7,3
REV00185053,EMP0069532,2025-12-31,3.8,3
REV00185054,EMP0069533,2023-12-31,4.2,4
REV00185055,EMP0069533,2024-12-31,4.2,4
REV00185056,EMP0069533,2025-12-31,4.0,4
REV00185057,EMP0069534,2023-12-31,4.3,4
REV00185058,EMP0069534,2024-12-31,4.0,4
REV00185059,EMP0069534,2025-12-31,3.8,3
REV00185060,EMP0069535,2023-12-31,4.2,4
REV00185061,EMP0069535,2024-12-31,4.3,4
REV00185062,EMP0069535,2025-12-31,4.5,4
REV00185063,EMP0069536,2023-12-31,4.1,4
REV00185064,EMP0069536,2024-12-31,3.8,3
REV00185065,EMP0069536,2025-12-31,3.7,3
REV00185066,EMP0069537,2025-12-31,3.6,3
REV00185067,EMP0069538,2023-12-31,4.2,4
REV00185068,EMP0069538,2024-12-31,4.3,4
REV00185069,EMP0069538,2025-12-31,4.6,4
REV00185070,EMP0069539,2024-12-31,3.6,3
REV00185071,EMP0069539,2025-12-31,3.6,3
REV00185072,EMP0069540,2025-12-31,3.5,3
REV00185073,EMP0069541,2025-12-31,4.1,4
REV00185074,EMP0069542,2024-12-31,3.5,3
REV00185075,EMP0069542,2025-12-31,3.9,3
REV00185076,EMP0069543,2025-12-31,3.4,3
REV00185077,EMP0069544,2025-12-31,4.2,4
REV00185078,EMP0069545,2023-12-31,3.7,3
REV00185079,EMP0069545,2024-12-31,4.0,4
REV00185080,EMP0069545,2025-12-31,3.9,3
REV00185081,EMP0069546,2024-12-31,3.6,3
REV00185082,EMP0069546,2025-12-31,3.4,3
REV00185083,EMP0069547,2023-12-31,3.6,3
REV00185084,EMP0069547,2024-12-31,3.8,3
REV00185085,EMP0069547,2025-12-31,4.0,4
REV00185086,EMP0069548,2023-12-31,3.5,3
REV00185087,EMP0069548,2024-12-31,3.3,3
REV00185088,EMP0069548,2025-12-31,3.5,3
REV00185089,EMP0069549,2023-12-31,4.7,4
REV00185090,EMP0069549,2024-12-31,4.4,4
REV00185091,EMP0069549,2025-12-31,4.8,4
REV00185092,EMP0069550,2023-12-31,4.5,4
REV00185093,EMP0069550,2024-12-31,4.9,4
REV00185094,EMP0069550,2025-12-31,5.0,4
REV00185095,EMP0069551,2023-12-31,3.6,3
REV00185096,EMP0069551,2024-12-31,3.5,3
REV00185097,EMP0069551,2025-12-31,3.1,3
REV00185098,EMP0069552,2023-12-31,4.9,4
REV00185099,EMP0069552,2024-12-31,5.0,4
REV00185100,EMP0069552,2025-12-31,5.0,4
REV00185101,EMP0069553,2023-12-31,3.7,3
REV00185102,EMP0069553,2024-12-31,3.2,3
REV00185103,EMP0069553,2025-12-31,2.7,2
REV00185104,EMP0069554,2023-12-31,4.1,4
REV00185105,EMP0069554,2024-12-31,3.7,3
REV00185106,EMP0069554,2025-12-31,4.1,4
REV00185107,EMP0069555,2023-12-31,3.8,3
REV00185108,EMP0069555,2024-12-31,3.8,3
REV00185109,EMP0069555,2025-12-31,4.2,4
REV00185110,EMP0069556,2023-12-31,4.1,4
REV00185111,EMP0069556,2024-12-31,3.9,3
REV00185112,EMP0069556,2025-12-31,3.9,3
REV00185113,EMP0069557,2023-12-31,4.1,4
REV00185114,EMP0069557,2024-12-31,3.8,3
REV00185115,EMP0069557,2025-12-31,3.8,3
REV00185116,EMP0069558,2023-12-31,3.6,3
REV00185117,EMP0069558,2024-12-31,3.9,3
REV00185118,EMP0069558,2025-12-31,3.5,3
REV00185119,EMP0069559,2023-12-31,3.5,3
REV00185120,EMP0069559,2024-12-31,3.8,3
REV00185121,EMP0069559,2025-12-31,3.4,3
REV00185122,EMP0069560,2023-12-31,4.3,4
REV00185123,EMP0069560,2024-12-31,4.3,4
REV00185124,EMP0069560,2025-12-31,4.5,4
REV00185125,EMP0069561,2023-12-31,3.6,3
REV00185126,EMP0069561,2024-12-31,3.2,3
REV00185127,EMP0069561,2025-12-31,3.7,3
REV00185128,EMP0069562,2023-12-31,3.9,3
REV00185129,EMP0069562,2024-12-31,3.9,3
REV00185130,EMP0069562,2025-12-31,3.4,3
REV00185131,EMP0069563,2025-12-31,3.8,3
REV00185132,EMP0069564,2023-12-31,4.4,4
REV00185133,EMP0069564,2024-12-31,4.4,4
REV00185134,EMP0069564,2025-12-31,3.9,3
REV00185135,EMP0069565,2025-12-31,3.8,3
REV00185136,EMP0069566,2023-12-31,4.4,4
REV00185137,EMP0069566,2024-12-31,4.0,4
REV00185138,EMP0069566,2025-12-31,4.5,4
REV00185139,EMP0069567,2023-12-31,4.4,4
REV00185140,EMP0069567,2024-12-31,4.0,4
REV00185141,EMP0069567,2025-12-31,4.1,4
REV00185142,EMP0069568,2023-12-31,3.5,3
REV00185143,EMP0069568,2024-12-31,3.4,3
REV00185144,EMP0069568,2025-12-31,3.2,3
REV00185145,EMP0069569,2024-12-31,3.8,3
REV00185146,EMP0069569,2025-12-31,4.3,4
REV00185147,EMP0069570,2023-12-31,4.3,4
REV00185148,EMP0069570,2024-12-31,4.7,4
REV00185149,EMP0069570,2025-12-31,4.9,4
REV00185150,EMP0069571,2024-12-31,3.6,3
REV00185151,EMP0069571,2025-12-31,4.1,4
REV00185152,EMP0069572,2023-12-31,4.1,4
REV00185153,EMP0069572,2024-12-31,4.2,4
REV00185154,EMP0069572,2025-12-31,4.0,4
REV00185155,EMP0069573,2024-12-31,4.2,4
REV00185156,EMP0069573,2025-12-31,4.5,4
REV00185157,EMP0069574,2023-12-31,4.1,4
REV00185158,EMP0069574,2024-12-31,4.1,4
REV00185159,EMP0069574,2025-12-31,3.8,3
REV00185160,EMP0069575,2023-12-31,3.9,3
REV00185161,EMP0069575,2024-12-31,4.1,4
REV00185162,EMP0069575,2025-12-31,4.5,4
REV00185163,EMP0069576,2023-12-31,3.8,3
REV00185164,EMP0069576,2024-12-31,3.8,3
REV00185165,EMP0069576,2025-12-31,4.1,4
REV00185166,EMP0069577,2023-12-31,4.8,4
REV00185167,EMP0069577,2024-12-31,4.6,4
REV00185168,EMP0069577,2025-12-31,4.9,4
REV00185169,EMP0069578,2023-12-31,3.4,3
REV00185170,EMP0069578,2024-12-31,3.7,3
REV00185171,EMP0069578,2025-12-31,4.0,4
REV00185172,EMP0069579,2023-12-31,3.5,3
REV00185173,EMP0069579,2024-12-31,3.1,3
REV00185174,EMP0069579,2025-12-31,3.5,3
REV00185175,EMP0069580,2024-12-31,3.9,3
REV00185176,EMP0069580,2025-12-31,4.3,4
REV00185177,EMP0069581,2023-12-31,4.3,4
REV00185178,EMP0069581,2024-12-31,3.9,3
REV00185179,EMP0069581,2025-12-31,3.5,3
REV00185180,EMP0069582,2023-12-31,3.7,3
REV00185181,EMP0069582,2024-12-31,3.6,3
REV00185182,EMP0069582,2025-12-31,3.6,3
REV00185183,EMP0069583,2024-12-31,4.5,4
REV00185184,EMP0069583,2025-12-31,4.1,4
REV00185185,EMP0069584,2023-12-31,4.4,4
REV00185186,EMP0069584,2024-12-31,4.5,4
REV00185187,EMP0069584,2025-12-31,4.1,4
REV00185188,EMP0069585,2024-12-31,3.8,3
REV00185189,EMP0069585,2025-12-31,3.6,3
REV00185190,EMP0069586,2023-12-31,3.8,3
REV00185191,EMP0069586,2024-12-31,4.2,4
REV00185192,EMP0069586,2025-12-31,4.2,4
REV00185193,EMP0069587,2023-12-31,4.0,4
REV00185194,EMP0069587,2024-12-31,4.0,4
REV00185195,EMP0069587,2025-12-31,3.7,3
REV00185196,EMP0069588,2023-12-31,3.6,3
REV00185197,EMP0069588,2024-12-31,3.7,3
REV00185198,EMP0069588,2025-12-31,4.1,4
REV00185199,EMP0069589,2023-12-31,3.8,3
REV00185200,EMP0069589,2024-12-31,4.1,4
REV00185201,EMP0069589,2025-12-31,3.6,3
REV00185202,EMP0069590,2023-12-31,3.7,3
REV00185203,EMP0069590,2024-12-31,3.9,3
REV00185204,EMP0069590,2025-12-31,3.8,3
REV00185205,EMP0069591,2023-12-31,3.9,3
REV00185206,EMP0069591,2024-12-31,3.9,3
REV00185207,EMP0069591,2025-12-31,3.6,3
REV00185208,EMP0069592,2023-12-31,4.4,4
REV00185209,EMP0069592,2024-12-31,4.5,4
REV00185210,EMP0069592,2025-12-31,4.6,4
REV00185211,EMP0069593,2023-12-31,3.8,3
REV00185212,EMP0069593,2024-12-31,3.4,3
REV00185213,EMP0069593,2025-12-31,3.8,3
REV00185214,EMP0069594,2023-12-31,4.0,4
REV00185215,EMP0069594,2024-12-31,3.7,3
REV00185216,EMP0069594,2025-12-31,3.6,3
REV00185217,EMP0069595,2024-12-31,3.5,3
REV00185218,EMP0069595,2025-12-31,3.8,3
REV00185219,EMP0069596,2023-12-31,4.4,4
REV00185220,EMP0069596,2024-12-31,4.7,4
REV00185221,EMP0069596,2025-12-31,4.5,4
REV00185222,EMP0069597,2023-12-31,4.1,4
REV00185223,EMP0069597,2024-12-31,4.1,4
REV00185224,EMP0069597,2025-12-31,4.6,4
REV00185225,EMP0069598,2023-12-31,4.0,4
REV00185226,EMP0069598,2024-12-31,4.2,4
REV00185227,EMP0069598,2025-12-31,3.8,3
REV00185228,EMP0069599,2023-12-31,4.0,4
REV00185229,EMP0069599,2024-12-31,3.7,3
REV00185230,EMP0069599,2025-12-31,3.9,3
REV00185231,EMP0069600,2023-12-31,4.1,4
REV00185232,EMP0069600,2024-12-31,4.1,4
REV00185233,EMP0069600,2025-12-31,4.3,4
REV00185234,EMP0069601,2024-12-31,3.9,3
REV00185235,EMP0069601,2025-12-31,4.2,4
REV00185236,EMP0069602,2023-12-31,4.1,4
REV00185237,EMP0069602,2024-12-31,4.3,4
REV00185238,EMP0069602,2025-12-31,4.2,4
REV00185239,EMP0069603,2023-12-31,3.7,3
REV00185240,EMP0069603,2024-12-31,4.1,4
REV00185241,EMP0069603,2025-12-31,3.8,3
REV00185242,EMP0069604,2023-12-31,3.8,3
REV00185243,EMP0069604,2024-12-31,3.6,3
REV00185244,EMP0069604,2025-12-31,3.9,3
REV00185245,EMP0069605,2023-12-31,4.6,4
REV00185246,EMP0069605,2024-12-31,4.3,4
REV00185247,EMP0069605,2025-12-31,4.3,4
REV00185248,EMP0069606,2023-12-31,4.3,4
REV00185249,EMP0069606,2024-12-31,4.6,4
REV00185250,EMP0069606,2025-12-31,5.0,4
REV00185251,EMP0069607,2023-12-31,4.1,4
REV00185252,EMP0069607,2024-12-31,4.3,4
REV00185253,EMP0069607,2025-12-31,4.0,4
REV00185254,EMP0069608,2025-12-31,3.7,3
REV00185255,EMP0069609,2023-12-31,4.3,4
REV00185256,EMP0069609,2024-12-31,4.0,4
REV00185257,EMP0069609,2025-12-31,4.0,4
REV00185258,EMP0069610,2023-12-31,4.8,4
REV00185259,EMP0069610,2024-12-31,4.6,4
REV00185260,EMP0069610,2025-12-31,5.0,4
REV00185261,EMP0069611,2023-12-31,4.1,4
REV00185262,EMP0069611,2024-12-31,4.6,4
REV00185263,EMP0069611,2025-12-31,4.7,4
REV00185264,EMP0069612,2023-12-31,5.0,4
REV00185265,EMP0069612,2024-12-31,4.5,4
REV00185266,EMP0069612,2025-12-31,4.4,4
REV00185267,EMP0069613,2023-12-31,3.5,3
REV00185268,EMP0069613,2024-12-31,3.4,3
REV00185269,EMP0069613,2025-12-31,3.6,3
REV00185270,EMP0069614,2023-12-31,5.0,4
REV00185271,EMP0069614,2024-12-31,4.6,4
REV00185272,EMP0069614,2025-12-31,4.3,4
REV00185273,EMP0069615,2023-12-31,4.1,4
REV00185274,EMP0069615,2024-12-31,3.6,3
REV00185275,EMP0069615,2025-12-31,3.2,3
REV00185276,EMP0069616,2023-12-31,3.7,3
REV00185277,EMP0069616,2024-12-31,4.0,4
REV00185278,EMP0069616,2025-12-31,4.2,4
REV00185279,EMP0069617,2023-12-31,3.9,3
REV00185280,EMP0069617,2024-12-31,3.4,3
REV00185281,EMP0069617,2025-12-31,3.1,3
REV00185282,EMP0069618,2023-12-31,4.2,4
REV00185283,EMP0069618,2024-12-31,4.3,4
REV00185284,EMP0069618,2025-12-31,4.5,4
REV00185285,EMP0069619,2024-12-31,3.9,3
REV00185286,EMP0069619,2025-12-31,3.7,3
REV00185287,EMP0069620,2023-12-31,4.0,4
REV00185288,EMP0069620,2024-12-31,4.0,4
REV00185289,EMP0069620,2025-12-31,4.4,4
REV00185290,EMP0069621,2023-12-31,3.9,3
REV00185291,EMP0069621,2024-12-31,3.8,3
REV00185292,EMP0069621,2025-12-31,3.4,3
REV00185293,EMP0069622,2023-12-31,4.1,4
REV00185294,EMP0069622,2024-12-31,3.6,3
